StateCode,CountyCode,SiteNum,ParameterCode,POC,Latitude,Longitude,Datum,ParameterName,SampleDuration,PollutantStandard,DateLocal,UnitsOfMeasure,EventType,ObservationCount,ObservationPercent,ArithmeticMean,stMaxValue,stMaxHour,AQI,MethodCode,MethodName,LocalSiteName,Address,StateName,CountyName,CityName,CBSAName,DateOfLastChange,Year,Month,HMSFLAG,HMSFLAGCHECKED
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-13,Micrograms/cubic meter (LC),None,1,100,41.1,41.1,0,115,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-13,Micrograms/cubic meter (LC),None,1,100,41.1,41.1,0,115,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,46.629167,66.1,18,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,46.629167,66.1,18,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),None,1,100,46.6,46.6,0,128,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),None,1,100,46.6,46.6,0,128,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,1,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,44.8,44.8,0,124,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-07-07,2020,9,1,1
6,59,2022,88101,1,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,44.8,44.8,0,124,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-07-07,2020,9,1,1
6,59,2022,88101,1,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,44.8,44.8,0,124,145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-07-07,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,47.645833,67.5,21,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,47.645833,67.5,21,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,47.645833,67.5,21,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,47.6,47.6,0,131,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,47.6,47.6,0,131,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,47.6,47.6,0,131,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,9,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,24,100,43.370833,61.7,0,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-10-04,Micrograms/cubic meter (LC),None,24,100,43.370833,61.7,0,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.3,43.3,0,120,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-10-04,Micrograms/cubic meter (LC),None,1,100,43.3,43.3,0,120,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,43.845833,51.7,20,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-10-05,Micrograms/cubic meter (LC),None,24,100,43.845833,51.7,20,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-10-05,Micrograms/cubic meter (LC),None,1,100,43.8,43.8,0,121,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-10-05,Micrograms/cubic meter (LC),None,1,100,43.8,43.8,0,121,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,39.670833,86.4,0,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,1,<undefined>,2020-10-27,Micrograms/cubic meter (LC),None,24,100,39.670833,86.4,0,NaN,183,"Thermo Scientific 5014i or FH62C14-DHS w/VSCC - Beta Attenuation",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,39.6,39.6,0,111,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,59,2022,88101,3,33.63003,-117.67593,84,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,39.6,39.6,0,111,NaN,"-",Mission Viejo,26081,California,Orange,Mission Viejo,"Los Angeles-Long Beach-Anaheim, CA",2022-04-26,2020,10,1,1
6,65,9,88101,1,33.447867,-117.088649,84,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,49.416667,143,17,NaN,170,"Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",Pechanga,12705,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1
6,65,9,88101,1,33.447867,-117.088649,84,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,49.416667,143,17,NaN,170,"Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",Pechanga,12705,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1
6,65,9,88101,1,33.447867,-117.088649,84,2.5,24,PM25 24-hour 2012,2014-05-16,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,0,135,NaN,"-",Pechanga,12705,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1
6,65,9,88101,1,33.447867,-117.088649,84,2.5,24,PM25 24-hour 2012,2014-05-16,Micrograms/cubic meter (LC),None,1,100,49.4,49.4,0,135,NaN,"-",Pechanga,12705,California,Riverside,Not in a city,"Riverside-San Bernardino-Ontario, CA",2015-06-18,2014,5,1,1
6,65,10,88101,1,33.747236,-115.820124,83,2.5,1,<undefined>,2020-09-08,Micrograms/cubic meter (LC),None,24,100,47.083333,122,8,NaN,170,"Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",Joshua Tree NP - Cottonwood Visitor Center,NaN,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1
6,65,10,88101,1,33.747236,-115.820124,83,2.5,1,<undefined>,2020-09-08,Micrograms/cubic meter (LC),None,24,100,47.083333,122,8,NaN,170,"Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",Joshua Tree NP - Cottonwood Visitor Center,NaN,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1
6,65,10,88101,1,33.747236,-115.820124,83,2.5,24,PM25 24-hour 2012,2020-09-08,Micrograms/cubic meter (LC),None,1,100,47,47,0,129,NaN,"-",Joshua Tree NP - Cottonwood Visitor Center,NaN,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1
6,65,10,88101,1,33.747236,-115.820124,83,2.5,24,PM25 24-hour 2012,2020-09-08,Micrograms/cubic meter (LC),None,1,100,47,47,0,129,NaN,"-",Joshua Tree NP - Cottonwood Visitor Center,NaN,California,Riverside,Joshua Tree National Monument,"Riverside-San Bernardino-Ontario, CA",2022-05-12,2020,9,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,24,100,35.666667,51,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,24,100,35.666667,51,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,1,100,35.6,35.6,23,101,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2008-06-26,Micrograms/cubic meter (LC),None,1,100,35.6,35.6,23,101,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,24,100,36.875,48,18,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,24,100,36.875,48,18,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-06-11,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,1,100,36.8,36.8,23,104,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2008-06-27,Micrograms/cubic meter (LC),None,1,100,36.8,36.8,23,104,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2013-03-15,2008,6,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,38.833333,119,19,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,24,100,38.833333,119,19,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,1,100,38.8,38.8,23,109,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2014-05-16,Micrograms/cubic meter (LC),None,1,100,38.8,38.8,23,109,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2015-03-27,2014,5,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,17,100,41.994118,85.4,7,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,24,100,110.516667,580.7,4,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Included,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-03-08,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),None,1,100,110.5,110.5,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,24,<undefined>,2016-07-30,Micrograms/cubic meter (LC),Excluded,1,100,41.9,41.9,23,179,NaN,"-",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2017-01-31,2016,7,1,1
6,65,12,88502,3,33.92086,-116.85841,84,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,46.070833,101.7,20,NaN,731,"Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation",Banning Airport,200,California,Riverside,Banning,"Riverside-San Bernardino-Ontario, CA",2021-03-01,2020,9,1,1
